,object_index,x,y,barycenter_ra,barycenter_dec,aperture_flux,aperture_flux_error,time,flux_radius,gaussian_fwhm,background,threshold,flux_max,isoarea_image,prof_rms_major_axis,prof_rms_minor_axis,pos_angle,flags
72,73,745.8573,641.3589,354.6413213,42.6831589,14667.73,101.909,1.5706666666666667,1.191,2.49,50.67824,23.96274,2264.639,37.0,1.169,0.865,-26.98,0
73,74,748.9961,639.5296,354.641275,42.6831259,15105.19,101.9711,1.577,1.187,3.05,50.78497,23.98582,2124.03,41.0,1.189,0.873,-13.86,0
74,75,752.251,637.761,354.6413064,42.6831842,14851.71,102.0379,1.5833333333333333,1.263,2.84,50.26733,23.98882,2193.138,37.0,1.233,0.861,-36.39,0
161,162,313.513,183.7492,354.6412438,42.6831877,14462.33,103.7042,0.15833333333333333,1.355,2.6,58.40979,24.36763,1900.997,44.0,1.273,1.039,-59.51,0
72,73,755.429,636.0488,354.6412931,42.6831752,14812.58,101.9884,1.5896666666666666,1.23,2.41,50.27478,23.98142,2406.467,40.0,1.236,0.867,-21.45,0
67,68,758.8694,634.1778,354.6413357,42.6831571,14995.32,101.7013,1.5959999999999999,1.389,3.39,50.60956,23.92661,1777.369,42.0,1.362,0.94,-27.07,0
74,75,762.0361,632.6287,354.6413097,42.6831748,14893.74,102.0797,1.6023333333333334,1.26,2.8,50.67558,23.99015,2170.649,40.0,1.276,0.867,-19.37,0
66,67,765.3105,630.3432,354.6413331,42.6831396,15165.58,102.0498,1.6086666666666665,1.314,2.63,50.69494,23.96619,1921.154,46.0,1.277,1.001,-30.34,0
74,75,768.8135,629.1417,354.6413234,42.6831583,15026.04,102.0074,1.615,1.233,2.6,51.1903,23.98162,2354.375,39.0,1.2,0.874,-20.52,0
73,74,772.5101,626.9008,354.6412842,42.6831476,14871.76,101.4693,1.6213333333333333,1.185,2.33,50.79818,23.82985,2457.782,36.0,1.169,0.844,-19.48,0
66,67,775.8055,625.3206,354.6412828,42.6831672,14792.08,101.8267,1.6276666666666666,1.294,2.96,51.15278,23.96034,1976.755,39.0,1.282,0.866,-23.45,0
70,71,779.4561,623.5327,354.6413425,42.6831902,14711.37,101.9719,1.634,1.278,2.94,50.64281,23.95635,2088.652,41.0,1.298,0.867,-22.98,0
74,75,782.9954,621.9713,354.6413088,42.6831643,14879.58,101.5479,1.6403333333333332,1.259,2.53,50.70771,23.88206,2527.597,35.0,1.208,0.812,-23.36,0
78,79,786.7617,620.0682,354.6413002,42.6831533,15069.91,101.8478,1.6466666666666667,1.334,2.92,50.2254,23.94411,2087.084,41.0,1.282,0.886,-21.7,0
148,149,311.1968,186.471,354.6412202,42.6831587,14696.91,103.498,0.16466666666666666,1.532,2.94,58.70462,24.345,1428.046,47.0,1.358,1.193,-51.27,0
64,65,790.2756,618.2274,354.6414743,42.6832792,14990.79,101.9855,1.653,1.443,4.06,50.11058,23.98922,1696.017,44.0,1.421,0.92,-39.09,0
68,69,794.0189,616.451,354.6412882,42.6831417,14986.71,101.9137,1.659333333333333,1.329,2.66,50.36338,23.95536,1714.596,43.0,1.221,1.032,-38.66,0
72,73,797.1617,614.9163,354.6413067,42.6831946,15079.41,101.7603,1.6656666666666666,1.329,3.37,50.32198,23.92355,1992.479,39.0,1.292,0.882,-28.04,0
72,73,800.9627,613.2322,354.6413436,42.6831896,14689.27,102.1745,1.672,1.326,3.29,49.72173,24.00394,1811.218,41.0,1.355,0.865,-17.78,0
72,73,804.7532,611.2573,354.6412822,42.6831458,15047.51,101.8642,1.6783333333333332,1.289,2.87,50.48465,23.94796,2017.575,39.0,1.267,0.88,-24.12,0
72,73,808.774,609.6934,354.6413263,42.6831649,14704.42,101.548,1.6846666666666665,1.201,2.44,50.741,23.88208,2182.704,39.0,1.19,0.874,-19.24,0
71,72,812.5927,607.6176,354.6413613,42.6831435,14886.62,101.6767,1.6909999999999998,1.383,2.88,50.57727,23.92083,1843.052,43.0,1.349,0.918,-24.23,0
72,73,816.1619,605.9537,354.6413076,42.6831478,14747.39,101.9189,1.6973333333333334,1.302,2.72,50.70366,23.95237,2048.787,36.0,1.244,0.875,-23.06,0
72,73,820.1076,603.8541,354.6413569,42.6832028,14875.07,102.0708,1.7036666666666667,1.314,3.07,50.37584,23.97959,2223.228,40.0,1.293,0.858,-31.6,0
73,74,823.9133,602.0099,354.6413883,42.6831857,15093.57,102.0765,1.71,1.342,3.2,50.5004,24.01062,2146.677,37.0,1.359,0.83,-25.4,0
141,142,309.4091,188.638,354.6411713,42.6831331,14550.88,103.5772,0.17099999999999999,1.571,3.04,58.41462,24.35501,1449.484,51.0,1.52,1.13,-71.95,0
72,73,827.4557,599.9093,354.6413295,42.6831835,15804.65,102.1371,1.7163333333333333,1.223,2.44,50.27532,23.99516,2881.794,37.0,1.231,0.807,-20.45,0
75,76,831.2554,598.2305,354.6412086,42.6830417,14744.51,101.7838,1.7226666666666666,1.433,3.5,50.42344,23.93331,2295.883,41.0,1.426,0.875,-27.97,0
73,74,835.0884,596.1984,354.6412295,42.6831418,14819.96,101.5927,1.7289999999999999,1.239,2.22,50.35385,23.90528,2473.578,36.0,1.171,0.877,-28.88,0
75,76,838.5648,594.9291,354.6413271,42.6831724,14708.55,101.8704,1.7353333333333334,1.293,2.53,50.84697,23.95791,2159.375,36.0,1.311,0.836,-19.07,0
73,74,842.6782,592.8695,354.6412882,42.6831591,15001.24,101.7916,1.7416666666666667,1.292,2.62,50.67882,23.90555,2072.886,39.0,1.251,0.885,-8.09,0
68,69,845.9279,591.1574,354.6413322,42.6831365,14654.14,101.9362,1.748,1.351,2.92,50.33835,23.97337,1975.869,41.0,1.381,0.891,-22.38,0
76,77,850.23,589.5592,354.6413574,42.6831687,14755.12,101.8708,1.754333333333333,1.186,2.52,50.66394,23.93258,2193.358,39.0,1.2,0.853,-19.55,0
80,81,853.6931,587.8914,354.6412365,42.683106,15021.66,102.0333,1.7606666666666664,1.24,2.39,50.23001,23.95807,2359.869,38.0,1.153,0.914,-25.56,0
77,78,856.837,586.3242,354.6413081,42.6831733,14879.15,101.6789,1.7670000000000001,1.292,2.9,50.32805,23.91711,1875.004,41.0,1.279,0.898,-15.65,0
70,71,860.6978,584.5392,354.6413363,42.6832318,14899.19,102.0839,1.7733333333333334,1.412,3.41,50.54144,23.98266,1826.59,42.0,1.393,0.904,-33.92,0
166,167,307.5166,191.3031,354.6412272,42.6832015,14710.57,103.9296,0.17733333333333332,1.312,2.3,57.67201,24.40765,1933.837,44.0,1.21,1.089,-30.7,0
79,80,864.7522,582.6605,354.6412831,42.6831487,14808.88,101.9158,1.7796666666666665,1.231,2.68,50.51076,23.95586,2007.5,41.0,1.222,0.894,-16.05,0
78,79,868.2753,580.7788,354.6412483,42.6831198,14805.8,101.6744,1.7859999999999998,1.261,2.69,50.39957,23.91605,1989.218,40.0,1.253,0.905,-28.28,0
75,76,872.0049,579.3771,354.6412511,42.6831313,14862.98,101.8946,1.7923333333333331,1.372,3.45,50.19954,23.95935,1897.47,41.0,1.38,0.873,-18.27,0
80,81,875.6885,577.7076,354.6413134,42.683114,14711.93,101.8593,1.7986666666666666,1.298,3.33,49.92521,23.91301,1828.387,37.0,1.298,0.846,-19.09,0
73,74,879.3353,576.2184,354.6413642,42.6831745,14785.59,101.8181,1.805,1.366,3.4,50.25372,23.94561,1886.33,40.0,1.387,0.864,-21.05,0
80,81,883.4689,574.41,354.6413256,42.6831258,14827.8,102.3287,1.8113333333333332,1.255,3.3,50.10829,24.06568,2102.251,36.0,1.247,0.848,-21.61,0
82,83,886.867,572.9879,354.6414008,42.6831761,14910.95,101.7378,1.8176666666666665,1.338,3.04,50.20779,23.92673,1996.022,40.0,1.321,0.878,-22.52,0
81,82,890.6838,571.1143,354.6413031,42.6831455,14784.84,102.3392,1.8239999999999998,1.313,2.8,50.21589,24.02991,1990.706,37.0,1.241,0.886,-28.46,0
75,76,894.3111,569.4759,354.6413772,42.683175,14696.24,101.9275,1.8303333333333334,1.332,3.14,50.33171,23.92902,1888.836,37.0,1.312,0.881,-25.48,0
79,80,898.0998,567.4143,354.6413752,42.6832275,15006.3,101.7069,1.8366666666666667,1.396,3.34,50.57705,23.94065,1875.37,44.0,1.382,0.929,-25.78,0
164,165,305.4319,193.2129,354.6411978,42.6831848,14980.17,103.4188,0.18366666666666664,1.326,2.6,57.65647,24.30056,1970.954,46.0,1.278,1.068,-48.07,0
84,85,902.0869,565.8126,354.6412652,42.6831378,14988.65,101.6046,1.843,1.274,2.83,50.32826,23.89539,2128.279,38.0,1.237,0.851,-18.96,0
80,81,905.764,564.3727,354.6412971,42.6831144,14772.42,101.6443,1.8493333333333333,1.187,2.76,50.21969,23.89206,2335.557,37.0,1.173,0.833,-12.97,0
88,89,909.2405,562.7949,354.6412863,42.68315,14687.84,102.1475,1.8556666666666664,1.255,2.74,50.26328,24.02308,2301.844,36.0,1.238,0.84,-26.49,0
80,81,912.8715,561.262,354.6413166,42.6830881,14612.66,101.6369,1.862,1.195,2.5,49.99298,23.87342,2217.949,35.0,1.165,0.845,-16.28,0
79,80,917.3408,559.3051,354.6413101,42.6831003,14786.07,101.8723,1.8683333333333334,1.272,3.1,50.20093,23.9414,1937.677,39.0,1.228,0.879,-26.64,0
81,82,920.956,558.0654,354.6413381,42.6830985,14657.3,101.7185,1.8746666666666665,1.286,2.59,50.70379,23.91371,2299.171,37.0,1.23,0.859,-19.56,0
81,82,924.5087,556.504,354.6412732,42.68312,14714.12,101.7765,1.8809999999999998,1.191,2.53,50.26661,23.902,2033.659,38.0,1.164,0.914,-21.07,0
79,80,928.1097,554.7516,354.6412803,42.6830937,14775.81,102.1705,1.887333333333333,1.296,2.49,50.06715,24.00725,2180.703,39.0,1.241,0.933,-29.04,0
81,82,932.1147,553.0212,354.6413976,42.6831991,14709.18,101.5349,1.8936666666666668,1.532,5.12,50.31371,23.88324,1406.926,37.0,1.534,0.849,-19.81,0
163,164,358.9163,123.1197,354.6412045,42.6831421,14959.35,104.5536,0.018999999999999996,1.392,2.77,61.82198,24.54122,1747.597,46.0,1.328,1.058,-42.78,0
154,155,303.2339,195.6969,354.6411977,42.6832407,14873.11,103.3435,0.19,1.272,2.36,58.12224,24.30435,2204.027,43.0,1.191,1.077,-57.02,0
162,163,301.1957,197.902,354.6412184,42.6832079,14937.94,103.4863,0.19633333333333333,1.313,2.51,57.75826,24.34654,2038.609,40.0,1.205,1.049,-42.12,0
156,157,299.0805,200.2375,354.6412299,42.6831785,14628.49,102.9979,0.20266666666666666,1.327,2.48,58.15418,24.21877,1896.565,41.0,1.241,1.038,-38.53,0
152,153,297.1477,202.4097,354.64123,42.6831931,14591.75,103.6156,0.209,1.3,2.42,58.35225,24.36403,2001.766,40.0,1.195,1.048,-46.67,0
157,158,294.9381,204.5846,354.641211,42.6831625,15001.06,103.5888,0.21533333333333332,1.35,2.78,58.44007,24.35341,2130.408,41.0,1.275,1.022,-39.22,0
156,157,292.8888,206.7087,354.6412456,42.6832103,15005.2,103.841,0.22166666666666668,1.362,2.52,58.19553,24.38255,2272.652,43.0,1.225,1.083,-52.76,0
151,152,290.8185,209.0527,354.6411707,42.6831853,14975.5,103.4,0.22799999999999998,1.457,2.97,57.6769,24.30043,1804.452,49.0,1.386,1.127,-57.72,0
153,154,288.6178,211.6402,354.6412821,42.6832552,14980.31,103.4106,0.2343333333333333,1.353,2.58,57.7901,24.30723,2025.014,46.0,1.252,1.086,-48.99,0
148,149,286.4647,213.737,354.6412377,42.683214,14882.35,103.8235,0.24066666666666667,1.375,2.65,57.77562,24.37843,1997.545,49.0,1.325,1.085,-50.86,0
149,150,284.0222,216.367,354.6412564,42.6831909,14953.97,103.3682,0.24699999999999997,1.388,2.65,57.64458,24.29725,1863.024,44.0,1.282,1.091,-54.5,0
159,160,357.0181,125.698,354.6412285,42.683197,14737.72,104.221,0.025333333333333333,1.348,2.42,61.7854,24.51939,2148.432,41.0,1.217,1.047,-41.88,0
147,148,282.1521,218.5243,354.6412378,42.6831942,14785.1,103.543,0.25333333333333335,1.315,2.45,57.49533,24.33835,2088.698,41.0,1.216,1.053,-44.61,0
155,156,280.0543,220.8078,354.6412498,42.6831678,14888.03,103.3465,0.25966666666666666,1.301,2.33,57.25468,24.30505,2377.598,43.0,1.2,1.046,-53.77,0
154,155,277.7807,222.9475,354.6412154,42.6831844,14694.14,103.3641,0.266,1.364,2.76,56.92458,24.292,2130.124,44.0,1.277,1.045,-54.24,0
146,147,275.4474,225.4835,354.6412446,42.6831744,14951.17,103.5013,0.2723333333333333,1.301,2.27,56.81492,24.33285,1839.871,44.0,1.207,1.098,-66.43,0
150,151,273.3102,228.2198,354.6411434,42.6831542,15124.77,103.1684,0.2786666666666667,1.382,2.69,56.99152,24.27606,1814.847,46.0,1.318,1.083,-54.71,0
151,152,271.244,230.5226,354.6412089,42.6831743,14966.14,103.6613,0.285,1.426,2.61,57.14853,24.36185,1784.899,46.0,1.301,1.136,-43.82,0
151,152,268.9437,232.8011,354.6413006,42.6831978,14954.5,103.325,0.2913333333333333,1.395,2.51,56.69604,24.3043,2058.976,49.0,1.297,1.109,-41.6,0
152,153,266.7373,235.1107,354.6412222,42.6831875,14858.13,103.3118,0.29766666666666663,1.382,2.61,56.95742,24.27112,1939.626,46.0,1.317,1.096,-54.23,0
151,152,264.6795,237.8118,354.641223,42.6832139,15079.26,103.1712,0.30399999999999994,1.405,2.83,56.62363,24.26812,2035.87,49.0,1.298,1.129,-50.25,0
144,145,262.4149,239.942,354.6411956,42.6831718,14681.39,103.4769,0.3103333333333333,1.363,2.58,56.8072,24.32712,1947.582,46.0,1.223,1.107,-45.7,0
161,162,354.9949,128.3777,354.6410766,42.6832599,14675.39,104.6296,0.03166666666666667,1.346,2.52,60.84096,24.60245,1996.41,41.0,1.263,1.039,-50.53,0
142,143,260.1317,242.6138,354.6412059,42.6831679,15007.48,103.3391,0.31666666666666665,1.444,2.92,56.83036,24.30332,1865.124,47.0,1.353,1.107,-45.79,0
151,152,257.799,244.9439,354.6412242,42.6831942,15043.37,102.964,0.32299999999999995,1.393,2.7,56.89213,24.21938,2080.317,44.0,1.292,1.083,-55.83,0
147,148,255.5679,247.3936,354.6412132,42.6831911,14751.07,103.2995,0.3293333333333333,1.282,2.32,56.90772,24.28112,1993.681,41.0,1.19,1.05,-29.59,0
146,147,253.2544,249.7576,354.6412065,42.6831913,15340.23,103.2499,0.3356666666666666,1.37,2.67,56.79392,24.27803,1917.028,41.0,1.257,1.057,-45.79,0
144,145,251.0085,252.4184,354.6412387,42.6832044,14709.59,102.9871,0.34199999999999997,1.374,2.6,56.87732,24.22911,2024.866,45.0,1.271,1.11,-45.24,0
149,150,248.662,254.965,354.6412021,42.683179,14855.48,103.1619,0.34833333333333333,1.438,3.11,56.50536,24.25734,1837.371,45.0,1.335,1.086,-53.76,0
143,144,246.3263,257.3438,354.6412189,42.6831759,14842.7,103.0418,0.35466666666666663,1.311,2.56,56.29621,24.20343,1964.379,43.0,1.255,1.049,-44.08,0
147,148,243.8994,259.4594,354.6411964,42.6832056,14948.86,102.8849,0.361,1.395,2.74,56.33966,24.16657,2147.77,47.0,1.343,1.092,-37.55,0
151,152,241.6118,261.8839,354.6412291,42.6831883,14987.08,102.9456,0.3673333333333333,1.377,2.69,56.09875,24.21934,2303.803,44.0,1.281,1.061,-41.11,0
134,135,239.2188,264.3487,354.6412161,42.6831862,14859.91,103.1342,0.37366666666666665,1.382,2.53,56.34164,24.23798,1746.933,44.0,1.286,1.103,-56.28,0
152,153,353.0596,131.0022,354.6411462,42.6832673,14983.91,104.3299,0.03799999999999999,1.391,2.6,61.01794,24.53633,1849.362,46.0,1.299,1.089,-54.44,0
143,144,236.8863,266.7343,354.6412325,42.68321,14898.51,103.0406,0.38,1.366,2.66,56.13234,24.20741,2202.361,44.0,1.249,1.111,-52.75,0
149,150,234.4904,269.2576,354.6412196,42.6831751,14842.2,103.3586,0.3863333333333333,1.356,2.52,55.91005,24.27784,1925.234,48.0,1.337,1.078,-54.38,0
139,140,232.2797,271.7129,354.6411981,42.6831819,15077.88,103.5322,0.39266666666666666,1.404,2.64,55.98771,24.30574,1758.982,40.0,1.279,1.094,-52.63,0
139,140,229.8303,274.1551,354.6412283,42.6831825,14702.96,102.8784,0.39899999999999997,1.343,2.52,55.91817,24.17785,1961.39,43.0,1.283,1.058,-42.59,0
148,149,227.609,276.3826,354.6411975,42.6831722,15008.82,102.7901,0.4053333333333333,1.329,2.56,56.44362,24.18275,1788.191,42.0,1.261,1.062,-49.66,0
146,147,225.324,278.9991,354.6412222,42.6831858,14508.47,103.241,0.4116666666666667,1.366,2.64,55.83474,24.29745,1976.778,38.0,1.244,1.032,-36.37,0
135,136,222.7541,281.6049,354.6412332,42.6831732,14679.21,102.3788,0.418,1.448,2.98,55.69015,24.07746,1784.127,45.0,1.335,1.1,-47.13,0
141,142,220.3884,284.0393,354.6412191,42.6831829,14937.55,102.6246,0.42433333333333334,1.3,2.46,56.14054,24.13101,2241.646,42.0,1.222,1.042,-39.71,0
145,146,218.1374,286.1931,354.64121,42.6831472,14827.46,103.0291,0.43066666666666664,1.333,2.66,55.9341,24.2304,1956.507,44.0,1.27,1.022,-36.22,0
141,142,215.7648,288.3534,354.6412173,42.6831977,14695.79,103.4107,0.437,1.373,2.6,55.96597,24.31154,1864.995,44.0,1.277,1.082,-41.33,0
158,159,350.9425,133.8365,354.641218,42.6831749,14954.14,104.0036,0.04433333333333333,1.438,2.83,61.00076,24.45959,1778.086,46.0,1.319,1.111,-38.41,0
135,136,213.3196,290.5324,354.6412198,42.6831655,14878.75,102.7655,0.44333333333333336,1.386,2.64,56.44613,24.13852,1801.8,44.0,1.264,1.09,-45.94,0
133,134,210.9602,292.7973,354.6412152,42.6831726,14970.1,102.9836,0.44966666666666666,1.357,2.7,55.91898,24.21969,2067.024,45.0,1.288,1.053,-50.89,0
137,138,208.5143,295.0839,354.6412269,42.6831851,14826.0,103.2439,0.45599999999999996,1.345,2.48,55.57344,24.24233,2090.114,39.0,1.219,1.032,-52.93,0
133,134,206.1437,297.1122,354.6412208,42.683166,14934.98,102.8829,0.4623333333333333,1.398,2.67,56.04252,24.16184,1793.494,49.0,1.346,1.107,-42.53,0
130,131,203.9032,298.9124,354.6411983,42.6831624,14853.5,103.3415,0.4686666666666666,1.383,2.64,55.51941,24.26953,1997.222,43.0,1.263,1.086,-32.49,0
139,140,201.6015,301.0062,354.6412045,42.6831567,14947.35,102.9901,0.475,1.378,2.7,56.22393,24.24269,2047.508,42.0,1.276,1.049,-48.45,0
138,139,199.2769,303.1382,354.6412588,42.6831724,14827.86,103.4154,0.48133333333333334,1.342,2.55,56.01342,24.28261,1932.594,47.0,1.273,1.089,-38.16,0
137,138,196.8028,305.2465,354.6411854,42.6831727,14969.44,103.2296,0.48766666666666664,1.357,2.62,56.24251,24.28615,1923.218,40.0,1.232,1.091,-46.52,0
138,139,194.3043,307.6537,354.6412272,42.6831658,15188.99,103.4527,0.49399999999999994,1.329,2.49,55.26166,24.29136,2099.975,46.0,1.286,1.075,-55.52,0
134,135,191.9867,309.7393,354.6412004,42.6831687,15018.54,102.8851,0.5003333333333333,1.38,2.79,55.78312,24.19225,2032.612,43.0,1.262,1.083,-51.96,0
154,155,349.1534,136.7313,354.6412843,42.6831664,15206.98,103.9579,0.050666666666666665,1.511,2.97,60.12871,24.43154,1613.321,53.0,1.427,1.153,-63.57,0
130,131,189.7039,311.6705,354.6412317,42.6831818,14828.6,103.1153,0.5066666666666667,1.34,2.64,55.5052,24.21642,2141.014,47.0,1.251,1.063,-23.86,0
116,117,187.4003,313.8524,354.64125,42.6831659,9977.738,101.8909,0.513,1.475,2.7,50.58416,23.97545,1100.433,42.0,1.332,1.113,-71.1,0
162,163,346.9535,139.5468,354.6412201,42.6831871,15185.56,104.1159,0.056999999999999995,1.413,2.52,60.59039,24.48167,1877.779,51.0,1.307,1.157,-48.66,0
